object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Symptoms/Depression,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,"Severe mixed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,"Severe manic bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,"Severe depressed bipolar I disorder with psychotic features, mood-congruent",False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Acute polymorphic psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Acute transient psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/False_beliefs,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Acute schizophrenia-like psychotic disorder,False,False,False,False,False,False,False,
