object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Complications/Heart_disease,,Mental disorder,Residual schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Residual schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Residual schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Simple schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Chronic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Cenesthopathic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Confused_thinking,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Undifferentiated schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Acute schizophrenic episode,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Late onset schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hallucinations,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Catatonia,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Avolition,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Reduced_affect_display,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Frequency/Spectrum,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,childhood schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,refractory schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Subchronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Subchronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Subchronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Subchronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Subchronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Chronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Chronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Chronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Chronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Seeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Chronic catatonic schizophrenia,False,False,False,False,False,False,False,
has/Symptoms/Hearing_voices,,Mental disorder,Catatonic schizophrenia in remission,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Catatonic schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Catatonic schizophrenia in remission,False,False,False,False,False,False,False,
has/Complications/Lifestyle_diseases,,Mental disorder,Catatonic schizophrenia in remission,False,False,False,False,False,False,False,
